193.883557 -96.320597 320.453832 -2.633805 9.969963 1.607292	193.883557 -96.320597 320.453832 -2.633805 9.969963 1.607292
187.55572 -95.706504 321.049706 -2.841746 9.730492 1.546633	187.55572 -95.706504 321.049706 -2.841746 9.730492 1.546633
183.105174 -95.532037 314.040198 -3.003189 9.508104 1.436277	183.105174 -95.532037 314.040198 -3.003189 9.508104 1.436277
190.604644 -103.000835 327.38252 -3.222528 9.335107 1.428281	190.604644 -103.000835 327.38252 -3.222528 9.335107 1.428281
185.203193 -104.856918 323.931908 -3.433223 8.611633 1.189655	185.203193 -104.856918 323.931908 -3.433223 8.611633 1.189655
183.277457 -100.620864 332.281432 -3.728161 8.096755 1.006211	183.277457 -100.620864 332.281432 -3.728161 8.096755 1.006211
175.943789 -94.460977 332.144471 -3.946346 7.261985 1.101215	175.943789 -94.460977 332.144471 -3.946346 7.261985 1.101215
177.95392 -98.494626 334.982486 -4.171457 6.5467 1.246338	177.95392 -98.494626 334.982486 -4.171457 6.5467 1.246338
176.098651 -98.781598 340.506127 -4.455968 5.886246 1.187372	176.098651 -98.781598 340.506127 -4.455968 5.886246 1.187372
175.024906 -100.598217 344.403453 -4.566501 5.246221 1.173979	175.024906 -100.598217 344.403453 -4.566501 5.246221 1.173979
173.238933 -95.839211 348.154273 -5.078765 3.58896 1.041198	173.238933 -95.839211 348.154273 -5.078765 3.58896 1.041198
164.35588 -85.488153 346.448501 -5.315364 2.476116 0.841345	164.35588 -85.488153 346.448501 -5.315364 2.476116 0.841345
156.523964 -80.769134 346.937649 -5.488952 1.377513 0.771965	156.523964 -80.769134 346.937649 -5.488952 1.377513 0.771965
145.887495 -68.479864 346.492046 -5.459212 0.412117 0.906966	145.887495 -68.479864 346.492046 -5.459212 0.412117 0.906966
144.28649 -70.380371 346.918719 -5.292028 -0.166688 1.317506	144.28649 -70.380371 346.918719 -5.292028 -0.166688 1.317506
147.013529 -65.779214 347.9795 -5.251127 -0.458258 1.869359	147.013529 -65.779214 347.9795 -5.251127 -0.458258 1.869359
151.625016 -67.544248 342.561277 -5.097604 -0.573278 2.138282	151.625016 -67.544248 342.561277 -5.097604 -0.573278 2.138282
146.876883 -61.458855 314.399024 -4.955202 -0.584284 2.321314	146.876883 -61.458855 314.399024 -4.955202 -0.584284 2.321314
141.676661 -52.625384 315.342439 -4.971672 -0.659755 2.584937	141.676661 -52.625384 315.342439 -4.971672 -0.659755 2.584937
139.028576 -47.3626 324.368129 -5.039455 -0.865755 2.982546	139.028576 -47.3626 324.368129 -5.039455 -0.865755 2.982546
143.237084 -50.298951 350.053677 -5.013026 -0.914452 2.816054	143.237084 -50.298951 350.053677 -5.013026 -0.914452 2.816054
136.642011 -46.966889 358.875009 -4.991634 -1.161832 2.857337	136.642011 -46.966889 358.875009 -4.991634 -1.161832 2.857337
138.896273 -48.344044 359.173448 -4.945523 -1.526516 3.427978	138.896273 -48.344044 359.173448 -4.945523 -1.526516 3.427978
140.176883 -56.213959 355.327545 -4.95726 -2.153733 3.480182	140.176883 -56.213959 355.327545 -4.95726 -2.153733 3.480182
133.235227 -48.979007 344.384782 -5.044845 -3.758462 3.294652	133.235227 -48.979007 344.384782 -5.044845 -3.758462 3.294652
124.565902 -50.318783 345.232966 -5.125544 -4.75635 2.826499	124.565902 -50.318783 345.232966 -5.125544 -4.75635 2.826499
122.492883 -43.916003 345.071333 -5.227507 -5.843025 2.656845	122.492883 -43.916003 345.071333 -5.227507 -5.843025 2.656845
120.777754 -50.712931 370.862855 -5.924571 -7.154996 2.323945	120.777754 -50.712931 370.862855 -5.924571 -7.154996 2.323945
80.260367 -39.679834 364.40962 -5.994941 -9.164432 1.508682	80.260367 -39.679834 364.40962 -5.994941 -9.164432 1.508682
101.336303 -50.343608 306.811049 -4.231839 -8.244566 1.281486	101.336303 -50.343608 306.811049 -4.231839 -8.244566 1.281486
53.041368 -41.725996 236.510103 -2.84751 -7.993448 0.392282	53.041368 -41.725996 236.510103 -2.84751 -7.993448 0.392282
59.701987 -33.677251 248.937564 -2.513806 -7.683885 0.375079	59.701987 -33.677251 248.937564 -2.513806 -7.683885 0.375079
58.596813 -11.606108 271.563179 -2.938319 -8.705433 0.939607	58.596813 -11.606108 271.563179 -2.938319 -8.705433 0.939607
68.347971 -32.25957 273.56697 -2.655537 -8.641483 0.507216	68.347971 -32.25957 273.56697 -2.655537 -8.641483 0.507216
43.974099 -19.543885 252.879126 -2.202682 -8.4778 0.269486	43.974099 -19.543885 252.879126 -2.202682 -8.4778 0.269486
55.312449 -8.659328 252.043023 -1.808796 -8.671584 0.65118	55.312449 -8.659328 252.043023 -1.808796 -8.671584 0.65118
57.603053 -6.433867 288.649561 -2.258509 -9.689841 0.771752	57.603053 -6.433867 288.649561 -2.258509 -9.689841 0.771752
65.516533 -3.117497 312.912299 -2.480417 -10.663863 1.104663	65.516533 -3.117497 312.912299 -2.480417 -10.663863 1.104663
71.24733 -14.279471 313.328464 -2.498394 -11.565734 0.926348	71.24733 -14.279471 313.328464 -2.498394 -11.565734 0.926348
74.565496 -19.026566 321.569762 -2.225761 -12.721883 0.70015	74.565496 -19.026566 321.569762 -2.225761 -12.721883 0.70015
75.83097 -14.137746 344.378705 -1.639693 -13.847443 0.649812	75.83097 -14.137746 344.378705 -1.639693 -13.847443 0.649812
79.18527 -24.013356 366.177093 -0.112085 -14.902859 0.075372	79.18527 -24.013356 366.177093 -0.112085 -14.902859 0.075372
76.394037 -15.650251 373.704673 4.169901 -16.733595 -1.018725	76.394037 -15.650251 373.704673 4.169901 -16.733595 -1.018725
67.908118 -4.504023 358.652321 5.021349 -16.668976 -1.163153	67.908118 -4.504023 358.652321 5.021349 -16.668976 -1.163153
77.71957 -12.856002 362.736069 5.626539 -16.335663 -1.540572	77.71957 -12.856002 362.736069 5.626539 -16.335663 -1.540572
85.966193 -20.792902 363.556444 6.123646 -16.075632 -1.79502	85.966193 -20.792902 363.556444 6.123646 -16.075632 -1.79502
89.985519 -20.400767 370.415402 6.646392 -15.910356 -1.967472	89.985519 -20.400767 370.415402 6.646392 -15.910356 -1.967472
75.032218 -10.843971 347.47892 7.032921 -15.448389 -2.072808	75.032218 -10.843971 347.47892 7.032921 -15.448389 -2.072808
83.337471 -22.317736 355.365218 7.313881 -14.957105 -2.351874	83.337471 -22.317736 355.365218 7.313881 -14.957105 -2.351874
83.641871 -23.950673 358.808991 7.727565 -14.827249 -2.549661	83.641871 -23.950673 358.808991 7.727565 -14.827249 -2.549661
80.842037 -15.049396 355.541338 7.941677 -14.720348 -2.261389	80.842037 -15.049396 355.541338 7.941677 -14.720348 -2.261389
83.132643 -11.943531 365.034048 8.196244 -14.440421 -2.444415	83.132643 -11.943531 365.034048 8.196244 -14.440421 -2.444415
85.82265 -13.999085 357.887445 8.258677 -14.209982 -2.509596	85.82265 -13.999085 357.887445 8.258677 -14.209982 -2.509596
83.585782 -19.16256 342.708715 8.194788 -13.713505 -2.586972	83.585782 -19.16256 342.708715 8.194788 -13.713505 -2.586972
87.699099 -11.606484 348.739057 8.346281 -12.772329 -2.4399	87.699099 -11.606484 348.739057 8.346281 -12.772329 -2.4399
92.468586 -9.293574 352.495936 8.659323 -12.593517 -2.508106	92.468586 -9.293574 352.495936 8.659323 -12.593517 -2.508106
94.51822 -7.703492 350.864151 8.927585 -12.641404 -2.579596	94.51822 -7.703492 350.864151 8.927585 -12.641404 -2.579596
101.653983 -11.497009 341.110626 9.278449 -11.934426 -2.657643	101.653983 -11.497009 341.110626 9.278449 -11.934426 -2.657643
100.969871 -8.27493 335.817062 9.586585 -10.546731 -2.7613	100.969871 -8.27493 335.817062 9.586585 -10.546731 -2.7613
102.785538 -2.711974 332.341988 9.59913 -8.75777 -2.651262	102.785538 -2.711974 332.341988 9.59913 -8.75777 -2.651262
107.897355 -2.897453 323.701466 9.450454 -7.081611 -2.537859	107.897355 -2.897453 323.701466 9.450454 -7.081611 -2.537859
108.404457 -2.849866 327.287506 9.275152 -5.866192 -2.504467	108.404457 -2.849866 327.287506 9.275152 -5.866192 -2.504467
120.704557 -1.766695 329.469067 10.087618 -3.622556 -2.447013	120.704557 -1.766695 329.469067 10.087618 -3.622556 -2.447013
118.778263 -5.027718 313.010831 9.356521 -2.883545 -2.288204	118.778263 -5.027718 313.010831 9.356521 -2.883545 -2.288204
111.841649 1.162821 273.245284 8.127144 -1.599202 -1.805796	111.841649 1.162821 273.245284 8.127144 -1.599202 -1.805796
93.707195 4.848827 230.693488 6.40946 -0.270331 -1.325697	93.707195 4.848827 230.693488 6.40946 -0.270331 -1.325697
83.637485 2.307771 202.06461 4.990365 0.462087 -0.986634	83.637485 2.307771 202.06461 4.990365 0.462087 -0.986634
76.155801 -1.80533 186.375118 4.531651 0.607599 -0.990274	76.155801 -1.80533 186.375118 4.531651 0.607599 -0.990274
66.620514 4.890292 178.620355 3.999828 1.079082 -0.54426	66.620514 4.890292 178.620355 3.999828 1.079082 -0.54426
65.544923 0.69424 174.199757 3.556735 0.734752 -0.388533	65.544923 0.69424 174.199757 3.556735 0.734752 -0.388533
64.096774 -0.529556 164.938676 3.265246 0.363654 -0.139654	64.096774 -0.529556 164.938676 3.265246 0.363654 -0.139654
61.540208 -0.4678 160.525196 2.645218 -0.297022 -0.312556	61.540208 -0.4678 160.525196 2.645218 -0.297022 -0.312556
59.385268 -1.461631 142.908921 2.285153 -0.558491 -0.513991	59.385268 -1.461631 142.908921 2.285153 -0.558491 -0.513991
56.670601 0.17871 136.945144 2.101271 -0.06343 -0.684676	56.670601 0.17871 136.945144 2.101271 -0.06343 -0.684676
73.7499 -0.20462 150.859252 2.389118 1.583205 -0.484353	73.7499 -0.20462 150.859252 2.389118 1.583205 -0.484353
76.35169 1.093272 157.419735 2.696193 1.895624 -0.478261	76.35169 1.093272 157.419735 2.696193 1.895624 -0.478261
79.894748 -0.850463 158.148473 3.191384 2.190557 -0.496818	79.894748 -0.850463 158.148473 3.191384 2.190557 -0.496818
77.448059 6.736283 163.545253 3.74999 2.675922 -0.733101	77.448059 6.736283 163.545253 3.74999 2.675922 -0.733101
86.78676 -0.735233 170.479536 4.291899 3.358461 -0.631612	86.78676 -0.735233 170.479536 4.291899 3.358461 -0.631612
89.744588 0.832023 174.723759 4.6023 3.803372 -0.816542	89.744588 0.832023 174.723759 4.6023 3.803372 -0.816542
103.954906 3.279446 193.229933 5.720936 4.921982 -1.234791	103.954906 3.279446 193.229933 5.720936 4.921982 -1.234791
110.577218 3.756852 203.960617 6.300335 5.492013 -1.34831	110.577218 3.756852 203.960617 6.300335 5.492013 -1.34831
116.594488 2.703463 211.487768 6.920886 5.923321 -1.530837	116.594488 2.703463 211.487768 6.920886 5.923321 -1.530837
122.151736 5.272277 222.832842 7.360252 6.069584 -1.70102	122.151736 5.272277 222.832842 7.360252 6.069584 -1.70102
127.209003 0.130459 230.154856 7.73368 5.940825 -1.77208	127.209003 0.130459 230.154856 7.73368 5.940825 -1.77208
147.95494 0.967669 271.792745 8.678373 4.918486 -1.710707	147.95494 0.967669 271.792745 8.678373 4.918486 -1.710707
135.903266 2.322887 272.215364 8.151208 3.570878 -1.620593	135.903266 2.322887 272.215364 8.151208 3.570878 -1.620593
132.010604 5.593361 274.263417 8.077201 2.246874 -1.738377	132.010604 5.593361 274.263417 8.077201 2.246874 -1.738377
125.144436 5.108335 267.103928 7.738999 1.293527 -1.950553	125.144436 5.108335 267.103928 7.738999 1.293527 -1.950553
124.844144 0.431843 259.577214 7.380311 0.861539 -2.030324	124.844144 0.431843 259.577214 7.380311 0.861539 -2.030324
121.960981 1.469452 259.525187 6.984461 0.140298 -1.907053	121.960981 1.469452 259.525187 6.984461 0.140298 -1.907053
113.675335 1.242906 249.343464 6.465232 -0.614846 -1.683553	113.675335 1.242906 249.343464 6.465232 -0.614846 -1.683553
107.344941 -1.013491 234.383299 5.904813 -1.085836 -1.556765	107.344941 -1.013491 234.383299 5.904813 -1.085836 -1.556765
92.679562 2.201114 211.886941 4.847724 -1.864927 -1.247332	92.679562 2.201114 211.886941 4.847724 -1.864927 -1.247332
88.343784 2.844262 200.60042 4.391167 -2.099157 -1.202258	88.343784 2.844262 200.60042 4.391167 -2.099157 -1.202258
84.595809 3.209989 189.922234 3.947266 -2.356512 -1.135887	84.595809 3.209989 189.922234 3.947266 -2.356512 -1.135887
78.820502 3.074593 176.337257 3.295226 -2.566659 -0.986139	78.820502 3.074593 176.337257 3.295226 -2.566659 -0.986139
67.407761 5.633232 157.240591 2.356117 -3.009644 -0.671183	67.407761 5.633232 157.240591 2.356117 -3.009644 -0.671183
60.643607 7.374072 141.43481 1.827545 -3.008047 -0.541787	60.643607 7.374072 141.43481 1.827545 -3.008047 -0.541787
56.358361 10.924285 134.407389 1.506626 -3.083905 -0.466357	56.358361 10.924285 134.407389 1.506626 -3.083905 -0.466357
54.574537 10.960415 126.666311 1.158126 -3.122363 -0.340732	54.574537 10.960415 126.666311 1.158126 -3.122363 -0.340732
50.270453 9.382244 122.795688 1.094366 -3.252121 -0.27571	50.270453 9.382244 122.795688 1.094366 -3.252121 -0.27571
51.561154 8.806993 122.011802 1.108547 -3.256931 -0.262048	51.561154 8.806993 122.011802 1.108547 -3.256931 -0.262048
50.637313 8.370654 120.854062 1.041128 -3.200026 -0.263084	50.637313 8.370654 120.854062 1.041128 -3.200026 -0.263084
50.183396 7.368612 120.433885 1.067346 -3.215054 -0.255906	50.183396 7.368612 120.433885 1.067346 -3.215054 -0.255906
49.930289 8.665516 121.560381 1.073265 -3.2038 -0.24837	49.930289 8.665516 121.560381 1.073265 -3.2038 -0.24837
47.861139 9.242699 118.077012 1.045206 -3.236533 -0.234448	47.861139 9.242699 118.077012 1.045206 -3.236533 -0.234448
49.151554 7.619891 118.247286 1.067909 -3.246126 -0.204289	49.151554 7.619891 118.247286 1.067909 -3.246126 -0.204289
50.881979 9.489873 120.758277 1.098306 -3.193497 -0.18975	50.881979 9.489873 120.758277 1.098306 -3.193497 -0.18975
47.650914 10.388592 117.013848 1.06276 -3.249931 -0.191212	47.650914 10.388592 117.013848 1.06276 -3.249931 -0.191212
50.459108 9.959023 119.162462 1.106125 -3.203849 -0.194663	50.459108 9.959023 119.162462 1.106125 -3.203849 -0.194663
46.85317 11.555511 117.296962 1.091573 -3.19568 -0.174901	46.85317 11.555511 117.296962 1.091573 -3.19568 -0.174901
49.924586 11.031553 120.197819 1.099064 -3.248356 -0.11023	49.924586 11.031553 120.197819 1.099064 -3.248356 -0.11023
53.025306 10.959446 123.943281 1.119542 -3.18902 -0.137346	53.025306 10.959446 123.943281 1.119542 -3.18902 -0.137346
50.651732 12.22044 121.031092 1.140867 -3.158852 -0.145754	51.720125 13.223635 123.676423 1.118936 -3.181122 -0.136052
49.20425 13.225966 119.416072 1.14946 -3.177251 -0.103627	49.20425 13.225966 119.416072 1.14946 -3.177251 -0.103627
47.771346 14.429779 118.019181 1.13668 -3.198106 -0.074725	47.771346 14.429779 118.019181 1.13668 -3.198106 -0.074725
47.980577 16.050186 119.888705 1.121069 -3.220938 -0.044546	47.980577 16.050186 119.888705 1.121069 -3.220938 -0.044546
50.725055 15.405911 124.578592 1.153414 -3.196794 -0.034276	50.725055 15.405911 124.578592 1.153414 -3.196794 -0.034276
50.671195 15.616976 123.788566 1.178798 -3.157354 -0.023513	50.671195 15.616976 123.788566 1.178798 -3.157354 -0.023513
47.797074 15.462954 122.951856 1.182388 -3.182599 -0.01193	47.797074 15.462954 122.951856 1.182388 -3.182599 -0.01193
48.155662 15.135356 121.81426 1.189765 -3.177889 0.011219	48.155662 15.135356 121.81426 1.189765 -3.177889 0.011219
48.248846 16.517973 119.702711 1.181932 -3.178237 0.04135	48.248846 16.517973 119.702711 1.181932 -3.178237 0.04135
44.479625 19.851735 119.441498 1.151553 -3.185384 0.0533	44.479625 19.851735 119.441498 1.151553 -3.185384 0.0533
46.998913 17.743078 122.215559 1.182203 -3.182572 0.051703	46.998913 17.743078 122.215559 1.182203 -3.182572 0.051703
49.331988 18.202678 126.308463 1.195512 -3.140864 0.064644	49.331988 18.202678 126.308463 1.195512 -3.140864 0.064644
48.380616 17.288478 124.824892 1.229118 -3.128682 0.086489	48.380616 17.288478 124.824892 1.229118 -3.128682 0.086489
45.702943 18.404423 121.501655 1.205225 -3.146493 0.106461	45.702943 18.404423 121.501655 1.205225 -3.146493 0.106461
42.345943 18.725903 116.182771 1.178747 -3.181412 0.116627	42.345943 18.725903 116.182771 1.178747 -3.181412 0.116627
40.489656 20.658282 116.772573 1.127763 -3.248832 0.13512	40.489656 20.658282 116.772573 1.127763 -3.248832 0.13512
45.541805 20.065102 125.568425 1.149349 -3.214036 0.131696	45.541805 20.065102 125.568425 1.149349 -3.214036 0.131696
48.522435 17.62162 127.519781 1.188505 -3.168839 0.123754	48.522435 17.62162 127.519781 1.188505 -3.168839 0.123754
41.311113 21.15117 121.030056 1.117361 -3.200255 0.142356	41.311113 21.15117 121.030056 1.117361 -3.200255 0.142356
39.442626 19.568036 114.469592 1.118439 -3.233181 0.109018	39.442626 19.568036 114.469592 1.118439 -3.233181 0.109018
43.417943 20.121238 128.520114 1.105022 -3.259803 0.13232	43.417943 20.121238 128.520114 1.105022 -3.259803 0.13232
45.70606 16.71956 123.546434 1.158067 -3.211062 0.147167	45.70606 16.71956 123.546434 1.158067 -3.211062 0.147167
47.215561 18.36471 125.937783 1.157594 -3.107795 0.072533	47.215561 18.36471 125.937783 1.157594 -3.107795 0.072533
37.343025 19.318658 119.65177 1.040461 -3.251909 0.127593	37.343025 19.318658 119.65177 1.040461 -3.251909 0.127593
43.17167 18.778767 128.126857 1.108893 -3.271904 0.088679	43.17167 18.778767 128.126857 1.108893 -3.271904 0.088679
46.211711 17.197697 126.406498 1.107209 -3.13326 0.086724	46.211711 17.197697 126.406498 1.107209 -3.13326 0.086724
42.059942 15.642606 128.247606 1.077432 -3.127859 0.074501	42.059942 15.642606 128.247606 1.077432 -3.127859 0.074501
34.708496 17.365774 117.74999 1.018886 -3.285336 0.11692	34.708496 17.365774 117.74999 1.018886 -3.285336 0.11692
33.373983 17.033806 116.44423 0.990742 -3.251851 0.078072	33.373983 17.033806 116.44423 0.990742 -3.251851 0.078072
34.691182 16.390931 120.247439 0.975267 -3.256434 0.079366	34.691182 16.390931 120.247439 0.975267 -3.256434 0.079366
35.909655 15.765702 121.18398 0.901162 -3.329947 0.086548	35.909655 15.765702 121.18398 0.901162 -3.329947 0.086548
61.520569 13.15033 93.062292 0.942701 -3.287195 0.057293	61.520569 13.15033 93.062292 0.942701 -3.287195 0.057293
97.055822 23.43774 202.112838 3.385554 -0.613187 -1.821398	97.055822 23.43774 202.112838 3.385554 -0.613187 -1.821398
93.879196 20.914365 222.221263 4.085912 1.818656 -1.431414	93.879196 20.914365 222.221263 4.085912 1.818656 -1.431414
59.179215 14.31209 178.503306 1.993389 -1.366858 -0.439527	59.179215 14.31209 178.503306 1.993389 -1.366858 -0.439527
45.315853 9.162269 128.915906 1.434787 -2.592123 -0.295091	45.315853 9.162269 128.915906 1.434787 -2.592123 -0.295091
54.37511 6.773311 134.117845 2.291165 -1.973512 -0.822081	54.37511 6.773311 134.117845 2.291165 -1.973512 -0.822081
92.650356 5.836938 223.826334 3.521134 -2.310854 -1.394431	92.650356 5.836938 223.826334 3.521134 -2.310854 -1.394431
72.455847 18.647692 190.501363 2.260901 -3.138822 -0.962942	72.455847 18.647692 190.501363 2.260901 -3.138822 -0.962942
49.500046 16.468058 175.050458 2.097997 -4.527388 -1.119629	49.500046 16.468058 175.050458 2.097997 -4.527388 -1.119629
52.470087 -6.854129 181.006517 2.453493 -5.520354 -0.63271	52.470087 -6.854129 181.006517 2.453493 -5.520354 -0.63271
28.904773 11.856087 147.415209 1.673831 -4.998706 -0.168545	28.904773 11.856087 147.415209 1.673831 -4.998706 -0.168545
36.730059 5.830769 159.823641 1.693877 -4.84219 -0.114625	36.730059 5.830769 159.823641 1.693877 -4.84219 -0.114625
38.833086 1.800465 163.637847 1.620177 -4.726805 -0.237746	38.833086 1.800465 163.637847 1.620177 -4.726805 -0.237746
28.926791 4.707093 132.123307 1.130133 -4.276791 -0.11711	28.926791 4.707093 132.123307 1.130133 -4.276791 -0.11711
30.015848 4.006578 117.076112 0.952677 -3.684685 0.094351	30.015848 4.006578 117.076112 0.952677 -3.684685 0.094351
29.348625 7.833808 126.814857 0.830603 -3.290556 -0.066711	29.348625 7.833808 126.814857 0.830603 -3.290556 -0.066711
32.027395 5.157815 128.112695 0.855909 -3.282788 -0.059953	32.027395 5.157815 128.112695 0.855909 -3.282788 -0.059953
31.085884 4.971697 127.078839 0.85215 -3.293218 -0.05209	31.085884 4.971697 127.078839 0.85215 -3.293218 -0.05209
31.573518 5.94843 124.554663 0.841426 -3.300122 -0.061056	31.573518 5.94843 124.554663 0.841426 -3.300122 -0.061056
33.434388 4.075037 126.197553 0.872818 -3.306198 -0.063466	33.434388 4.075037 126.197553 0.872818 -3.306198 -0.063466
32.187923 5.140849 127.212603 0.85635 -3.280595 -0.08068	32.187923 5.140849 127.212603 0.85635 -3.280595 -0.08068
31.954911 4.823172 125.77335 0.877144 -3.272302 -0.087636	31.954911 4.823172 125.77335 0.877144 -3.272302 -0.087636
32.177768 5.083587 125.843026 0.860861 -3.280385 -0.092952	32.177768 5.083587 125.843026 0.860861 -3.280385 -0.092952
32.610246 4.59311 125.015664 0.863318 -3.284477 -0.083118	32.610246 4.59311 125.015664 0.863318 -3.284477 -0.083118
33.006741 3.215022 125.035268 0.875976 -3.283881 -0.10169	33.006741 3.215022 125.035268 0.875976 -3.283881 -0.10169
33.373425 4.579356 123.97111 0.876154 -3.302086 -0.092369	33.373425 4.579356 123.97111 0.876154 -3.302086 -0.092369
35.022391 3.110028 127.335325 0.887979 -3.270082 -0.143043	35.022391 3.110028 127.335325 0.887979 -3.270082 -0.143043
33.357861 1.078251 124.611046 0.914774 -3.280661 -0.154259	33.357861 1.078251 124.611046 0.914774 -3.280661 -0.154259
36.500595 1.982965 126.160049 0.887138 -3.265107 -0.129646	36.500595 1.982965 126.160049 0.887138 -3.265107 -0.129646
35.524268 2.735715 125.982019 0.884905 -3.287016 -0.155642	35.524268 2.735715 125.982019 0.884905 -3.287016 -0.155642
34.189433 2.976274 123.750364 0.87407 -3.281958 -0.181169	34.189433 2.976274 123.750364 0.87407 -3.281958 -0.181169
35.661806 3.465385 127.077465 0.890699 -3.256702 -0.182272	35.661806 3.465385 127.077465 0.890699 -3.256702 -0.182272
34.203784 3.624522 123.995976 0.860863 -3.289042 -0.195505	34.203784 3.624522 123.995976 0.860863 -3.289042 -0.195505
37.136016 1.900862 123.742438 0.876747 -3.25772 -0.207787	37.136016 1.900862 123.742438 0.876747 -3.25772 -0.207787
37.224176 1.727185 125.871865 0.873727 -3.279636 -0.22382	37.224176 1.727185 125.871865 0.873727 -3.279636 -0.22382
51.229312 -2.44493 149.722779 1.190905 -3.536658 -0.369841	51.229312 -2.44493 149.722779 1.190905 -3.536658 -0.369841
60.919054 -12.929819 180.90079 1.422083 -5.435683 -0.89475	60.919054 -12.929819 180.90079 1.422083 -5.435683 -0.89475
60.358701 -17.484634 184.782808 1.740757 -6.699104 -1.204091	60.358701 -17.484634 184.782808 1.740757 -6.699104 -1.204091
68.83208 -17.863525 207.474471 2.114613 -7.228794 -1.573132	68.83208 -17.863525 207.474471 2.114613 -7.228794 -1.573132
76.994621 -17.315716 223.833063 3.066861 -7.871092 -1.90165	76.994621 -17.315716 223.833063 3.066861 -7.871092 -1.90165
94.391047 -24.686719 248.927547 4.594207 -8.701196 -2.643102	94.391047 -24.686719 248.927547 4.594207 -8.701196 -2.643102
99.602104 -28.8915 247.118257 5.154358 -8.237399 -2.881613	99.602104 -28.8915 247.118257 5.154358 -8.237399 -2.881613
108.22643 -26.883096 262.687539 6.111799 -7.798569 -3.181552	108.22643 -26.883096 262.687539 6.111799 -7.798569 -3.181552
115.159769 -24.843102 269.506706 6.578347 -6.782092 -3.360337	115.159769 -24.843102 269.506706 6.578347 -6.782092 -3.360337
120.561362 -23.900927 274.308702 6.897 -5.94641 -3.260538	120.561362 -23.900927 274.308702 6.897 -5.94641 -3.260538
124.236294 -25.614614 277.745234 7.20542 -5.129157 -3.350812	124.236294 -25.614614 277.745234 7.20542 -5.129157 -3.350812
132.942659 -26.408668 289.935797 7.761542 -3.645703 -3.500941	132.942659 -26.408668 289.935797 7.761542 -3.645703 -3.500941
138.216051 -29.270224 293.498145 8.181319 -3.122082 -3.505587	138.216051 -29.270224 293.498145 8.181319 -3.122082 -3.505587
142.276284 -27.338636 302.483335 8.299706 -2.707152 -3.569898	142.276284 -27.338636 302.483335 8.299706 -2.707152 -3.569898
143.042716 -30.169771 293.749579 8.189611 -2.383027 -3.559566	143.042716 -30.169771 293.749579 8.189611 -2.383027 -3.559566
140.075842 -22.811123 296.256887 8.109296 -2.002159 -3.471197	140.075842 -22.811123 296.256887 8.109296 -2.002159 -3.471197
133.845335 -25.080353 275.412011 7.450812 -0.627642 -3.048511	133.845335 -25.080353 275.412011 7.450812 -0.627642 -3.048511
126.946045 -24.71768 256.355885 6.757339 -0.179181 -2.578786	126.946045 -24.71768 256.355885 6.757339 -0.179181 -2.578786
116.884165 -17.67776 241.183174 6.115327 -0.135467 -2.164	116.884165 -17.67776 241.183174 6.115327 -0.135467 -2.164
113.089133 -17.5006 228.033118 5.712217 -0.08763 -2.038401	113.089133 -17.5006 228.033118 5.712217 -0.08763 -2.038401
108.46658 -18.770523 219.579088 4.803559 0.209224 -1.813534	108.46658 -18.770523 219.579088 4.803559 0.209224 -1.813534
95.723763 -17.032707 204.214213 3.309204 0.225245 -1.439036	95.723763 -17.032707 204.214213 3.309204 0.225245 -1.439036
96.570812 -20.603915 196.099403 3.032564 0.342247 -1.253988	96.570812 -20.603915 196.099403 3.032564 0.342247 -1.253988
93.307552 -15.442289 196.311044 2.753417 0.471488 -1.134096	93.307552 -15.442289 196.311044 2.753417 0.471488 -1.134096
94.370577 -19.935044 192.68882 2.466089 0.511272 -0.946717	94.370577 -19.935044 192.68882 2.466089 0.511272 -0.946717
98.545262 -24.071335 191.689654 2.21506 0.619868 -0.747429	98.545262 -24.071335 191.689654 2.21506 0.619868 -0.747429
98.47616 -21.34626 192.862824 2.015673 0.854954 -0.706366	98.47616 -21.34626 192.862824 2.015673 0.854954 -0.706366
104.11428 -21.535881 197.022822 2.272249 1.462689 -0.88193	104.11428 -21.535881 197.022822 2.272249 1.462689 -0.88193
106.146354 -20.124835 204.611153 2.605204 1.686623 -1.099942	106.146354 -20.124835 204.611153 2.605204 1.686623 -1.099942
113.184622 -20.777757 213.730529 3.116328 1.932909 -1.325764	113.184622 -20.777757 213.730529 3.116328 1.932909 -1.325764
112.642387 -16.715509 218.177868 3.59567 1.82218 -1.299039	112.642387 -16.715509 218.177868 3.59567 1.82218 -1.299039
121.316423 -23.040655 221.32538 4.19641 2.018575 -1.552539	121.316423 -23.040655 221.32538 4.19641 2.018575 -1.552539
140.533699 -25.451741 244.828772 5.552726 2.754255 -1.712021	140.533699 -25.451741 244.828772 5.552726 2.754255 -1.712021
143.644683 -22.734395 249.124487 6.256758 2.832934 -1.748063	143.644683 -22.734395 249.124487 6.256758 2.832934 -1.748063
150.804219 -19.54203 262.853891 6.962864 2.965331 -2.002575	150.804219 -19.54203 262.853891 6.962864 2.965331 -2.002575
155.589695 -17.406836 274.725245 7.581708 2.93521 -2.426902	155.589695 -17.406836 274.725245 7.581708 2.93521 -2.426902
159.507421 -19.592392 284.256962 8.09929 2.857761 -2.557631	159.507421 -19.592392 284.256962 8.09929 2.857761 -2.557631
